Item / URL,Protected publisher identity,Protected authorship model,Protected source claims,Protected attribution,Protected correction language,Protected content-process claims,Protected safety language,Protected structured-data entity,Protected ownership,Protected index state,Phase 7 allowed changes,Phase 7 prohibited changes,Validation required
https://echobuddha.com/learn/buddhist-dictionary/dukkha/,Echo Buddha Organization,Echo Buddha Editorial organizational byline where authorship is meaningful,https://www.accesstoinsight.org/tipitaka/sn/sn56/sn56.011.than.html,No unsupported attribution,Site-level correction path,AI/tool assistance bounded; publisher accountable,NO_CRITICAL_ISSUE,Echo Buddha publisher; Echo Buddha Editorial Organization author where applicable,DICTIONARY_DEFINITION,indexable,UX/navigation/discoverability/presentation only with trust meaning preserved,"No invented person/team/reviewer/credential/source; no source, attribution, safety, owner, URL, canonical, or index change",Build; custom Phase 6 gate; ownership/index/source/safety/schema parity; browser QA
https://echobuddha.com/learn/buddhist-dictionary/,Echo Buddha Organization,Echo Buddha Editorial organizational byline where authorship is meaningful,https://www.accesstoinsight.org/glossary.html | https://www.accesstoinsight.org/tipitaka/kn/dhp/dhp.20.budd.html,No unsupported attribution,Site-level correction path,AI/tool assistance bounded; publisher accountable,NO_CRITICAL_ISSUE,Echo Buddha publisher; Echo Buddha Editorial Organization author where applicable,HUB,indexable,UX/navigation/discoverability/presentation only with trust meaning preserved,"No invented person/team/reviewer/credential/source; no source, attribution, safety, owner, URL, canonical, or index change",Build; custom Phase 6 gate; ownership/index/source/safety/schema parity; browser QA
https://echobuddha.com/learn/buddhist-dictionary/karma/,Echo Buddha Organization,Echo Buddha Editorial organizational byline where authorship is meaningful,https://suttacentral.net/an6.63/en/sujato,No unsupported attribution,Site-level correction path,AI/tool assistance bounded; publisher accountable,NO_CRITICAL_ISSUE,Echo Buddha publisher; Echo Buddha Editorial Organization author where applicable,DICTIONARY_DEFINITION,indexable,UX/navigation/discoverability/presentation only with trust meaning preserved,"No invented person/team/reviewer/credential/source; no source, attribution, safety, owner, URL, canonical, or index change",Build; custom Phase 6 gate; ownership/index/source/safety/schema parity; browser QA
https://echobuddha.com/learn/buddhist-dictionary/karuna/,Echo Buddha Organization,Echo Buddha Editorial organizational byline where authorship is meaningful,https://www.accesstoinsight.org/tipitaka/kn/dhp/dhp.01.budd.html,No unsupported attribution,Site-level correction path,AI/tool assistance bounded; publisher accountable,NO_CRITICAL_ISSUE,Echo Buddha publisher; Echo Buddha Editorial Organization author where applicable,DICTIONARY_DEFINITION,indexable,UX/navigation/discoverability/presentation only with trust meaning preserved,"No invented person/team/reviewer/credential/source; no source, attribution, safety, owner, URL, canonical, or index change",Build; custom Phase 6 gate; ownership/index/source/safety/schema parity; browser QA
https://echobuddha.com/learn/buddhist-dictionary/metta/,Echo Buddha Organization,Echo Buddha Editorial organizational byline where authorship is meaningful,https://suttacentral.net/snp1.8/en/sujato,No unsupported attribution,Site-level correction path,AI/tool assistance bounded; publisher accountable,NO_CRITICAL_ISSUE,Echo Buddha publisher; Echo Buddha Editorial Organization author where applicable,PRIMARY_PILLAR,indexable,UX/navigation/discoverability/presentation only with trust meaning preserved,"No invented person/team/reviewer/credential/source; no source, attribution, safety, owner, URL, canonical, or index change",Build; custom Phase 6 gate; ownership/index/source/safety/schema parity; browser QA
https://echobuddha.com/learn/buddhist-dictionary/mindfulness/,Echo Buddha Organization,Echo Buddha Editorial organizational byline where authorship is meaningful,https://www.accesstoinsight.org/tipitaka/dn/dn.22.0.than.html,No unsupported attribution,Site-level correction path,AI/tool assistance bounded; publisher accountable,NO_CRITICAL_ISSUE,Echo Buddha publisher; Echo Buddha Editorial Organization author where applicable,DICTIONARY_DEFINITION,indexable,UX/navigation/discoverability/presentation only with trust meaning preserved,"No invented person/team/reviewer/credential/source; no source, attribution, safety, owner, URL, canonical, or index change",Build; custom Phase 6 gate; ownership/index/source/safety/schema parity; browser QA
https://echobuddha.com/learn/buddhist-dictionary/nirvana/,Echo Buddha Organization,Echo Buddha Editorial organizational byline where authorship is meaningful,https://www.accesstoinsight.org/tipitaka/sn/sn56/sn56.011.than.html,No unsupported attribution,Site-level correction path,AI/tool assistance bounded; publisher accountable,NO_CRITICAL_ISSUE,Echo Buddha publisher; Echo Buddha Editorial Organization author where applicable,DICTIONARY_DEFINITION,indexable,UX/navigation/discoverability/presentation only with trust meaning preserved,"No invented person/team/reviewer/credential/source; no source, attribution, safety, owner, URL, canonical, or index change",Build; custom Phase 6 gate; ownership/index/source/safety/schema parity; browser QA
https://echobuddha.com/learn/buddhist-dictionary/pali-canon/,Echo Buddha Organization,Echo Buddha Editorial organizational byline where authorship is meaningful,https://www.accesstoinsight.org/tipitaka/index.html | https://www.accesstoinsight.org/tipitaka/sutta.html | https://www.accesstoinsight.org/tipitaka/vin/ | https://www.accesstoinsight.org/tipitaka/abhi/index.html,No unsupported attribution,Site-level correction path,AI/tool assistance bounded; publisher accountable,NO_CRITICAL_ISSUE,Echo Buddha publisher; Echo Buddha Editorial Organization author where applicable,DICTIONARY_DEFINITION,indexable,UX/navigation/discoverability/presentation only with trust meaning preserved,"No invented person/team/reviewer/credential/source; no source, attribution, safety, owner, URL, canonical, or index change",Build; custom Phase 6 gate; ownership/index/source/safety/schema parity; browser QA
https://echobuddha.com/learn/buddhist-dictionary/sangha/,Echo Buddha Organization,Echo Buddha Editorial organizational byline where authorship is meaningful,https://www.accesstoinsight.org/tipitaka/kn/dhp/dhp.14.budd.html | https://www.dhammatalks.org/suttas/SN/SN45_2.html,No unsupported attribution,Site-level correction path,AI/tool assistance bounded; publisher accountable,NO_CRITICAL_ISSUE,Echo Buddha publisher; Echo Buddha Editorial Organization author where applicable,DICTIONARY_DEFINITION,indexable,UX/navigation/discoverability/presentation only with trust meaning preserved,"No invented person/team/reviewer/credential/source; no source, attribution, safety, owner, URL, canonical, or index change",Build; custom Phase 6 gate; ownership/index/source/safety/schema parity; browser QA
https://echobuddha.com/learn/buddhist-dictionary/sati/,Echo Buddha Organization,Echo Buddha Editorial organizational byline where authorship is meaningful,https://www.accesstoinsight.org/tipitaka/dn/dn.22.0.than.html,No unsupported attribution,Site-level correction path,AI/tool assistance bounded; publisher accountable,NO_CRITICAL_ISSUE,Echo Buddha publisher; Echo Buddha Editorial Organization author where applicable,DICTIONARY_DEFINITION,indexable,UX/navigation/discoverability/presentation only with trust meaning preserved,"No invented person/team/reviewer/credential/source; no source, attribution, safety, owner, URL, canonical, or index change",Build; custom Phase 6 gate; ownership/index/source/safety/schema parity; browser QA
https://echobuddha.com/learn/buddhist-dictionary/sutta/,Echo Buddha Organization,Echo Buddha Editorial organizational byline where authorship is meaningful,https://suttacentral.net/define/sutta | https://www.accesstoinsight.org/tipitaka/sutta.html,Translation/paraphrase/editorial application separated,Site-level correction path,AI/tool assistance bounded; publisher accountable,NO_CRITICAL_ISSUE,Echo Buddha publisher; Echo Buddha Editorial Organization author where applicable,DICTIONARY_DEFINITION,indexable,UX/navigation/discoverability/presentation only with trust meaning preserved,"No invented person/team/reviewer/credential/source; no source, attribution, safety, owner, URL, canonical, or index change",Build; custom Phase 6 gate; ownership/index/source/safety/schema parity; browser QA
https://echobuddha.com/learn/buddhist-resources/,Echo Buddha Organization,Echo Buddha Editorial organizational byline where authorship is meaningful,https://suttacentral.net/ | https://www.accesstoinsight.org/ | https://palitextsociety.org/ | https://www.bps.lk/ | https://www.bpu.ac.lk/ | https://84000.co/,No unsupported attribution,Site-level correction path,AI/tool assistance bounded; publisher accountable,NO_CRITICAL_ISSUE,Echo Buddha publisher; Echo Buddha Editorial Organization author where applicable,HUB,indexable,UX/navigation/discoverability/presentation only with trust meaning preserved,"No invented person/team/reviewer/credential/source; no source, attribution, safety, owner, URL, canonical, or index change",Build; custom Phase 6 gate; ownership/index/source/safety/schema parity; browser QA
https://echobuddha.com/learn/dhammapada-reflections/avoid-evil-do-good-purify-the-mind/,Echo Buddha Organization,Echo Buddha Editorial organizational byline where authorship is meaningful,https://www.accesstoinsight.org/tipitaka/kn/dhp/dhp.14.budd.html,Translation/paraphrase/editorial application separated,Site-level correction path,AI/tool assistance bounded; publisher accountable,NO_CRITICAL_ISSUE,Echo Buddha publisher; Echo Buddha Editorial Organization author where applicable,SOURCE_STUDY,indexable,UX/navigation/discoverability/presentation only with trust meaning preserved,"No invented person/team/reviewer/credential/source; no source, attribution, safety, owner, URL, canonical, or index change",Build; custom Phase 6 gate; ownership/index/source/safety/schema parity; browser QA
https://echobuddha.com/learn/dhammapada-reflections/better-than-a-thousand-empty-words/,Echo Buddha Organization,Echo Buddha Editorial organizational byline where authorship is meaningful,https://www.accesstoinsight.org/tipitaka/kn/dhp/dhp.08.budd.html,Translation/paraphrase/editorial application separated,Site-level correction path,AI/tool assistance bounded; publisher accountable,NO_CRITICAL_ISSUE,Echo Buddha publisher; Echo Buddha Editorial Organization author where applicable,SOURCE_STUDY,indexable,UX/navigation/discoverability/presentation only with trust meaning preserved,"No invented person/team/reviewer/credential/source; no source, attribution, safety, owner, URL, canonical, or index change",Build; custom Phase 6 gate; ownership/index/source/safety/schema parity; browser QA
https://echobuddha.com/learn/dhammapada-reflections/hatred-is-not-ended-by-hatred/,Echo Buddha Organization,Echo Buddha Editorial organizational byline where authorship is meaningful,https://www.accesstoinsight.org/tipitaka/kn/dhp/dhp.01.budd.html,Translation/paraphrase/editorial application separated,Site-level correction path,AI/tool assistance bounded; publisher accountable,NO_CRITICAL_ISSUE,Echo Buddha publisher; Echo Buddha Editorial Organization author where applicable,SOURCE_STUDY,indexable,UX/navigation/discoverability/presentation only with trust meaning preserved,"No invented person/team/reviewer/credential/source; no source, attribution, safety, owner, URL, canonical, or index change",Build; custom Phase 6 gate; ownership/index/source/safety/schema parity; browser QA
