URL,Production status,Production final URL,Current repo title/H1/robots/canonical match?,Production rendered text matches current repo?,Production rendered text matches forensic a1cd457?,Production fully matches current repo?,Production fully matches forensic a1cd457?,Production title,Current title,Forensic title,Production H1,Current H1,Production robots,Current robots,Forensic robots,Production canonical,Current canonical,AdSense script count,Publisher IDs,Classification
https://echobuddha.com/learn/buddhist-resources/,200,https://echobuddha.com/learn/buddhist-resources/,Yes,Yes,Yes,Yes,Yes,Buddhist Resources | Echo Buddha,Buddhist Resources | Echo Buddha,Buddhist Resources | Echo Buddha,Buddhist Resources,Buddhist Resources,"index, follow (implicit)","index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/learn/buddhist-resources/,https://echobuddha.com/learn/buddhist-resources/,0,,MATCHES_CURRENT_AND_FORENSIC
https://echobuddha.com/learn/dhammapada-reflections/avoid-evil-do-good-purify-the-mind/,200,https://echobuddha.com/learn/dhammapada-reflections/avoid-evil-do-good-purify-the-mind/,Yes,Yes,Yes,Yes,Yes,"Avoid Evil, Do Good, Purify the Mind | Echo Buddha","Avoid Evil, Do Good, Purify the Mind | Echo Buddha","Avoid Evil, Do Good, Purify the Mind | Echo Buddha","Avoid Evil, Do Good, Purify the Mind","Avoid Evil, Do Good, Purify the Mind","index, follow (implicit)","index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/learn/dhammapada-reflections/avoid-evil-do-good-purify-the-mind/,https://echobuddha.com/learn/dhammapada-reflections/avoid-evil-do-good-purify-the-mind/,0,,MATCHES_CURRENT_AND_FORENSIC
https://echobuddha.com/learn/dhammapada-reflections/better-than-a-thousand-empty-words/,200,https://echobuddha.com/learn/dhammapada-reflections/better-than-a-thousand-empty-words/,Yes,Yes,Yes,Yes,Yes,Better Than a Thousand Empty Words | Echo Buddha,Better Than a Thousand Empty Words | Echo Buddha,Better Than a Thousand Empty Words | Echo Buddha,Better Than a Thousand Empty Words,Better Than a Thousand Empty Words,"index, follow (implicit)","index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/learn/dhammapada-reflections/better-than-a-thousand-empty-words/,https://echobuddha.com/learn/dhammapada-reflections/better-than-a-thousand-empty-words/,0,,MATCHES_CURRENT_AND_FORENSIC
https://echobuddha.com/learn/dhammapada-reflections/hatred-is-not-ended-by-hatred/,200,https://echobuddha.com/learn/dhammapada-reflections/hatred-is-not-ended-by-hatred/,Yes,Yes,Yes,Yes,Yes,Hatred Is Not Ended by Hatred | Echo Buddha,Hatred Is Not Ended by Hatred | Echo Buddha,Hatred Is Not Ended by Hatred | Echo Buddha,Hatred Is Not Ended by Hatred,Hatred Is Not Ended by Hatred,"index, follow (implicit)","index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/learn/dhammapada-reflections/hatred-is-not-ended-by-hatred/,https://echobuddha.com/learn/dhammapada-reflections/hatred-is-not-ended-by-hatred/,0,,MATCHES_CURRENT_AND_FORENSIC
https://echobuddha.com/learn/dhammapada-reflections/,200,https://echobuddha.com/learn/dhammapada-reflections/,Yes,Yes,Yes,Yes,Yes,Dhammapada Reflections | Echo Buddha,Dhammapada Reflections | Echo Buddha,Dhammapada Reflections | Echo Buddha,Dhammapada Reflections,Dhammapada Reflections,"index, follow (implicit)","index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/learn/dhammapada-reflections/,https://echobuddha.com/learn/dhammapada-reflections/,0,,MATCHES_CURRENT_AND_FORENSIC
https://echobuddha.com/learn/dhammapada-reflections/peace-comes-from-a-trained-mind/,200,https://echobuddha.com/learn/dhammapada-reflections/peace-comes-from-a-trained-mind/,Yes,Yes,Yes,Yes,Yes,Peace Comes from a Trained Mind | Echo Buddha,Peace Comes from a Trained Mind | Echo Buddha,Peace Comes from a Trained Mind | Echo Buddha,Peace Comes from a Trained Mind,Peace Comes from a Trained Mind,"index, follow (implicit)","index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/learn/dhammapada-reflections/peace-comes-from-a-trained-mind/,https://echobuddha.com/learn/dhammapada-reflections/peace-comes-from-a-trained-mind/,0,,MATCHES_CURRENT_AND_FORENSIC
https://echobuddha.com/learn/dhammapada-reflections/the-mind-leads-all-things/,200,https://echobuddha.com/learn/dhammapada-reflections/the-mind-leads-all-things/,Yes,Yes,Yes,Yes,Yes,The Mind Leads All Things | Echo Buddha,The Mind Leads All Things | Echo Buddha,The Mind Leads All Things | Echo Buddha,The Mind Leads All Things,The Mind Leads All Things,"index, follow (implicit)","index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/learn/dhammapada-reflections/the-mind-leads-all-things/,https://echobuddha.com/learn/dhammapada-reflections/the-mind-leads-all-things/,0,,MATCHES_CURRENT_AND_FORENSIC
https://echobuddha.com/learn/eightfold-path/,200,https://echobuddha.com/learn/eightfold-path/,Yes,No,Yes,No,Yes,Noble Eightfold Path for Daily Life | Echo Buddha,Noble Eightfold Path for Daily Life | Echo Buddha,Noble Eightfold Path for Daily Life | Echo Buddha,The Noble Eightfold Path for Daily Life,The Noble Eightfold Path for Daily Life,"index, follow (implicit)","index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/learn/eightfold-path/,https://echobuddha.com/learn/eightfold-path/,1,ca-pub-3911157640549350,MATCHES_FORENSIC_ONLY
https://echobuddha.com/learn/four-noble-truths/,200,https://echobuddha.com/learn/four-noble-truths/,Yes,No,Yes,No,Yes,Four Noble Truths Explained for Beginners | Echo Buddha,Four Noble Truths Explained for Beginners | Echo Buddha,Four Noble Truths Explained for Beginners | Echo Buddha,The Four Noble Truths Explained for Beginners,The Four Noble Truths Explained for Beginners,"index, follow (implicit)","index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/learn/four-noble-truths/,https://echobuddha.com/learn/four-noble-truths/,1,ca-pub-3911157640549350,MATCHES_FORENSIC_ONLY
https://echobuddha.com/learn/,200,https://echobuddha.com/learn/,Yes,Yes,Yes,Yes,Yes,Learn Buddhist Wisdom for Daily Life | Echo Buddha,Learn Buddhist Wisdom for Daily Life | Echo Buddha,Learn Buddhist Wisdom for Daily Life | Echo Buddha,Learn Buddhist Wisdom for Daily Life,Learn Buddhist Wisdom for Daily Life,"index, follow (implicit)","index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/learn/,https://echobuddha.com/learn/,0,,MATCHES_CURRENT_AND_FORENSIC
https://echobuddha.com/learn/questions-about-buddhism/,200,https://echobuddha.com/learn/questions-about-buddhism/,Yes,Yes,Yes,Yes,Yes,Questions About Buddhism | Echo Buddha,Questions About Buddhism | Echo Buddha,Questions About Buddhism | Echo Buddha,Questions About Buddhism,Questions About Buddhism,"index, follow (implicit)","index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/learn/questions-about-buddhism/,https://echobuddha.com/learn/questions-about-buddhism/,0,,MATCHES_CURRENT_AND_FORENSIC
https://echobuddha.com/learn/sutta-for-daily-life/buddhas-teaching-on-patience/,200,https://echobuddha.com/learn/sutta-for-daily-life/buddhas-teaching-on-patience/,Yes,Yes,Yes,Yes,Yes,The Buddha's Teaching on Patience | Echo Buddha,The Buddha's Teaching on Patience | Echo Buddha,The Buddha's Teaching on Patience | Echo Buddha,The Buddha's Teaching on Patience,The Buddha's Teaching on Patience,"index, follow (implicit)","index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/learn/sutta-for-daily-life/buddhas-teaching-on-patience/,https://echobuddha.com/learn/sutta-for-daily-life/buddhas-teaching-on-patience/,0,,MATCHES_CURRENT_AND_FORENSIC
https://echobuddha.com/learn/sutta-for-daily-life/dhammacakkappavattana-sutta-four-noble-truths/,200,https://echobuddha.com/learn/sutta-for-daily-life/dhammacakkappavattana-sutta-four-noble-truths/,Yes,No,Yes,No,Yes,Dhammacakkappavattana Sutta and the Four Noble Truths | Echo Buddha,Dhammacakkappavattana Sutta and the Four Noble Truths | Echo Buddha,Dhammacakkappavattana Sutta and the Four Noble Truths | Echo Buddha,Dhammacakkappavattana Sutta: Four Noble Truths in Context,Dhammacakkappavattana Sutta: Four Noble Truths in Context,"index, follow (implicit)","index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/learn/sutta-for-daily-life/dhammacakkappavattana-sutta-four-noble-truths/,https://echobuddha.com/learn/sutta-for-daily-life/dhammacakkappavattana-sutta-four-noble-truths/,0,,MATCHES_FORENSIC_ONLY
https://echobuddha.com/learn/sutta-for-daily-life/,200,https://echobuddha.com/learn/sutta-for-daily-life/,Yes,Yes,Yes,Yes,Yes,Sutta for Daily Life | Echo Buddha,Sutta for Daily Life | Echo Buddha,Sutta for Daily Life | Echo Buddha,Sutta for Daily Life,Sutta for Daily Life,"index, follow (implicit)","index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/learn/sutta-for-daily-life/,https://echobuddha.com/learn/sutta-for-daily-life/,0,,MATCHES_CURRENT_AND_FORENSIC
https://echobuddha.com/learn/sutta-for-daily-life/kalama-sutta-and-wise-thinking/,200,https://echobuddha.com/learn/sutta-for-daily-life/kalama-sutta-and-wise-thinking/,Yes,Yes,Yes,Yes,Yes,The Kalama Sutta and Wise Thinking | Echo Buddha,The Kalama Sutta and Wise Thinking | Echo Buddha,The Kalama Sutta and Wise Thinking | Echo Buddha,The Kalama Sutta and Wise Thinking,The Kalama Sutta and Wise Thinking,"index, follow (implicit)","index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/learn/sutta-for-daily-life/kalama-sutta-and-wise-thinking/,https://echobuddha.com/learn/sutta-for-daily-life/kalama-sutta-and-wise-thinking/,0,,MATCHES_CURRENT_AND_FORENSIC
https://echobuddha.com/learn/sutta-for-daily-life/magga-vibhanga-sutta-eightfold-path/,200,https://echobuddha.com/learn/sutta-for-daily-life/magga-vibhanga-sutta-eightfold-path/,Yes,No,Yes,No,Yes,Magga-vibhanga Sutta and the Noble Eightfold Path | Echo Buddha,Magga-vibhanga Sutta and the Noble Eightfold Path | Echo Buddha,Magga-vibhanga Sutta and the Noble Eightfold Path | Echo Buddha,Magga-vibhanga Sutta: Eightfold Path Explained Simply,Magga-vibhanga Sutta: Eightfold Path Explained Simply,"index, follow (implicit)","index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/learn/sutta-for-daily-life/magga-vibhanga-sutta-eightfold-path/,https://echobuddha.com/learn/sutta-for-daily-life/magga-vibhanga-sutta-eightfold-path/,0,,MATCHES_FORENSIC_ONLY
https://echobuddha.com/learn/sutta-for-daily-life/metta-sutta-explained-for-daily-life/,200,https://echobuddha.com/learn/sutta-for-daily-life/metta-sutta-explained-for-daily-life/,Yes,No,Yes,No,Yes,The Metta Sutta Explained for Daily Life | Echo Buddha,The Metta Sutta Explained for Daily Life | Echo Buddha,The Metta Sutta Explained for Daily Life | Echo Buddha,The Metta Sutta Explained for Daily Life,The Metta Sutta Explained for Daily Life,"index, follow (implicit)","index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/learn/sutta-for-daily-life/metta-sutta-explained-for-daily-life/,https://echobuddha.com/learn/sutta-for-daily-life/metta-sutta-explained-for-daily-life/,0,,MATCHES_FORENSIC_ONLY
https://echobuddha.com/learn/sutta-for-daily-life/mindfulness-of-breathing-explained-simply/,200,https://echobuddha.com/learn/sutta-for-daily-life/mindfulness-of-breathing-explained-simply/,Yes,Yes,Yes,Yes,Yes,Mindfulness of Breathing Explained Simply | Echo Buddha,Mindfulness of Breathing Explained Simply | Echo Buddha,Mindfulness of Breathing Explained Simply | Echo Buddha,Mindfulness of Breathing Explained Simply,Mindfulness of Breathing Explained Simply,"index, follow (implicit)","index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/learn/sutta-for-daily-life/mindfulness-of-breathing-explained-simply/,https://echobuddha.com/learn/sutta-for-daily-life/mindfulness-of-breathing-explained-simply/,0,,MATCHES_CURRENT_AND_FORENSIC
https://echobuddha.com/learn/sutta-for-daily-life/right-speech-in-daily-life/,200,https://echobuddha.com/learn/sutta-for-daily-life/right-speech-in-daily-life/,Yes,Yes,Yes,Yes,Yes,Right Speech in Daily Life | Echo Buddha,Right Speech in Daily Life | Echo Buddha,Right Speech in Daily Life | Echo Buddha,Right Speech in Daily Life,Right Speech in Daily Life,"index, follow (implicit)","index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/learn/sutta-for-daily-life/right-speech-in-daily-life/,https://echobuddha.com/learn/sutta-for-daily-life/right-speech-in-daily-life/,0,,MATCHES_CURRENT_AND_FORENSIC
https://echobuddha.com/meditation-guide/,200,https://echobuddha.com/meditation-guide/,Yes,Yes,Yes,Yes,Yes,Meditation Guide for Beginners | Echo Buddha,Meditation Guide for Beginners | Echo Buddha,Meditation Guide for Beginners | Echo Buddha,Meditation Guide for Beginners,Meditation Guide for Beginners,"index, follow (implicit)","index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/meditation-guide/,https://echobuddha.com/meditation-guide/,0,,MATCHES_CURRENT_AND_FORENSIC
https://echobuddha.com/meditation-safety/,200,https://echobuddha.com/meditation-safety/,Yes,Yes,Yes,Yes,Yes,Meditation Safety and Gentle Practice | Echo Buddha,Meditation Safety and Gentle Practice | Echo Buddha,Meditation Safety and Gentle Practice | Echo Buddha,Meditation Safety and Gentle Practice,Meditation Safety and Gentle Practice,"index, follow (implicit)","index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/meditation-safety/,https://echobuddha.com/meditation-safety/,0,,MATCHES_CURRENT_AND_FORENSIC
https://echobuddha.com/meditation/10-minute-meditation-practice/,200,https://echobuddha.com/meditation/10-minute-meditation-practice/,Yes,Yes,Yes,Yes,Yes,10-Minute Meditation Practice | Echo Buddha,10-Minute Meditation Practice | Echo Buddha,10-Minute Meditation Practice | Echo Buddha,10-Minute Meditation Practice,10-Minute Meditation Practice,"index, follow (implicit)","index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/meditation/10-minute-meditation-practice/,https://echobuddha.com/meditation/10-minute-meditation-practice/,0,,MATCHES_CURRENT_AND_FORENSIC
https://echobuddha.com/meditation/5-minute-meditation-practice/,200,https://echobuddha.com/meditation/5-minute-meditation-practice/,Yes,Yes,Yes,Yes,Yes,5-Minute Meditation Practice | Echo Buddha,5-Minute Meditation Practice | Echo Buddha,5-Minute Meditation Practice | Echo Buddha,5-Minute Meditation Practice,5-Minute Meditation Practice,"index, follow (implicit)","index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/meditation/5-minute-meditation-practice/,https://echobuddha.com/meditation/5-minute-meditation-practice/,0,,MATCHES_CURRENT_AND_FORENSIC
https://echobuddha.com/meditation/breathing-meditation/,200,https://echobuddha.com/meditation/breathing-meditation/,Yes,No,Yes,No,Yes,Breathing Meditation | Echo Buddha,Breathing Meditation | Echo Buddha,Breathing Meditation | Echo Buddha,Breathing Meditation,Breathing Meditation,"index, follow (implicit)","index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/meditation/breathing-meditation/,https://echobuddha.com/meditation/breathing-meditation/,0,,MATCHES_FORENSIC_ONLY
https://echobuddha.com/meditation/,200,https://echobuddha.com/meditation/,Yes,Yes,Yes,Yes,Yes,Beginner Meditation Guides and Mindfulness Practices | Echo Buddha,Beginner Meditation Guides and Mindfulness Practices | Echo Buddha,Beginner Meditation Guides and Mindfulness Practices | Echo Buddha,Beginner Meditation Guides and Mindfulness Practices,Beginner Meditation Guides and Mindfulness Practices,"index, follow (implicit)","index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/meditation/,https://echobuddha.com/meditation/,0,,MATCHES_CURRENT_AND_FORENSIC
https://echobuddha.com/meditation/loving-kindness-meditation/,200,https://echobuddha.com/meditation/loving-kindness-meditation/,Yes,No,Yes,No,Yes,Loving-Kindness Meditation | Echo Buddha,Loving-Kindness Meditation | Echo Buddha,Loving-Kindness Meditation | Echo Buddha,Loving-Kindness Meditation,Loving-Kindness Meditation,"index, follow (implicit)","index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/meditation/loving-kindness-meditation/,https://echobuddha.com/meditation/loving-kindness-meditation/,0,,MATCHES_FORENSIC_ONLY
https://echobuddha.com/meditation/meditation-for-beginners/,200,https://echobuddha.com/meditation/meditation-for-beginners/,Yes,Yes,Yes,Yes,Yes,Meditation for Beginners | Echo Buddha,Meditation for Beginners | Echo Buddha,Meditation for Beginners | Echo Buddha,Meditation for Beginners,Meditation for Beginners,"index, follow (implicit)","index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/meditation/meditation-for-beginners/,https://echobuddha.com/meditation/meditation-for-beginners/,0,,MATCHES_CURRENT_AND_FORENSIC
https://echobuddha.com/meditation/meditation-posture-for-beginners/,200,https://echobuddha.com/meditation/meditation-posture-for-beginners/,Yes,Yes,Yes,Yes,Yes,Meditation Posture for Beginners | Echo Buddha,Meditation Posture for Beginners | Echo Buddha,Meditation Posture for Beginners | Echo Buddha,Meditation Posture for Beginners,Meditation Posture for Beginners,"index, follow (implicit)","index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/meditation/meditation-posture-for-beginners/,https://echobuddha.com/meditation/meditation-posture-for-beginners/,0,,MATCHES_CURRENT_AND_FORENSIC
https://echobuddha.com/meditation/mindfulness-in-daily-life/,200,https://echobuddha.com/meditation/mindfulness-in-daily-life/,Yes,Yes,Yes,Yes,Yes,Mindfulness in Daily Life | Echo Buddha,Mindfulness in Daily Life | Echo Buddha,Mindfulness in Daily Life | Echo Buddha,Mindfulness in Daily Life,Mindfulness in Daily Life,"index, follow (implicit)","index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/meditation/mindfulness-in-daily-life/,https://echobuddha.com/meditation/mindfulness-in-daily-life/,0,,MATCHES_CURRENT_AND_FORENSIC
https://echobuddha.com/meditation/walking-meditation/,200,https://echobuddha.com/meditation/walking-meditation/,Yes,No,Yes,No,Yes,Walking Meditation | Echo Buddha,Walking Meditation | Echo Buddha,Walking Meditation | Echo Buddha,Walking Meditation,Walking Meditation,"index, follow (implicit)","index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/meditation/walking-meditation/,https://echobuddha.com/meditation/walking-meditation/,0,,MATCHES_FORENSIC_ONLY
