"URL / control","Page family","Protected role","Protected owner","Protected content value","Protected index state","Protected sitemap state","Protected canonical","Protected redirect","Protected trust/source","Protected safety","Protected UX","Protected AdSense state","Current GSC signal","Emerging winner?","Allowed before reapplication","Prohibited before reapplication","Validation requirement"
"https://echobuddha.com/learn/buddhism-101/what-is-karma-in-buddhism/","Learn","PRIMARY_PILLAR","https://echobuddha.com/learn/buddhism-101/what-is-karma-in-buddhism/","A narrower explanation, misconception, or example set specific to “What Is Karma in Buddhism? A Beginner's Guide”.","indexable","IN SITEMAP","https://echobuddha.com/learn/buddhism-101/what-is-karma-in-buddhism/","None","VERIFIED_AUTHORITATIVE_LINKS_AND_BOUNDARIES; NO_CRITICAL_ISSUE","Editorial harm/scope boundaries","Phase 7 journeys and discoverability","Verification only; runtime/manual slots disabled","No latest Page row","No","Gather owner evidence; read-only validation","Content churn; route deletion; redirects; canonical/noindex/sitemap/nav/ad/consent changes; deployment","Full release gate + live parity only if a separately authorized defect fix occurs"
"https://echobuddha.com/learn/buddhism-101/what-is-mindfulness/","Learn","PRIMARY_PILLAR","https://echobuddha.com/learn/buddhism-101/what-is-mindfulness/","A narrower explanation, misconception, or example set specific to “What Is Mindfulness?”.","indexable","IN SITEMAP","https://echobuddha.com/learn/buddhism-101/what-is-mindfulness/","None","Low; NO_CRITICAL_ISSUE","Editorial harm/scope boundaries","Phase 7 journeys and discoverability","Verification only; runtime/manual slots disabled","0 clicks; 3 impressions; position 29; EARLY DISCOVERY","No","Gather owner evidence; read-only validation","Content churn; route deletion; redirects; canonical/noindex/sitemap/nav/ad/consent changes; deployment","Full release gate + live parity only if a separately authorized defect fix occurs"
"https://echobuddha.com/learn/buddhism-101/who-was-the-buddha/","Learn","BEGINNER_FOUNDATION","https://echobuddha.com/learn/buddhism-101/","A narrower explanation, misconception, or example set specific to “Who Was the Buddha? A Simple Beginner-Friendly Explanation”.","indexable","IN SITEMAP","https://echobuddha.com/learn/buddhism-101/who-was-the-buddha/","None","Low; NO_CRITICAL_ISSUE","Editorial harm/scope boundaries","Phase 7 journeys and discoverability","Verification only; runtime/manual slots disabled","No latest Page row","No","Gather owner evidence; read-only validation","Content churn; route deletion; redirects; canonical/noindex/sitemap/nav/ad/consent changes; deployment","Full release gate + live parity only if a separately authorized defect fix occurs"
"https://echobuddha.com/learn/buddhism-for-beginners/","Learn hubs","PRIMARY_PILLAR","https://echobuddha.com/learn/buddhism-for-beginners/","A narrower explanation, misconception, or example set specific to “Buddhism for Beginners - Simple Buddhist Teachings”.","indexable","IN SITEMAP","https://echobuddha.com/learn/buddhism-for-beginners/","None","VERIFIED_AUTHORITATIVE_LINKS_AND_BOUNDARIES; NO_CRITICAL_ISSUE","Editorial harm/scope boundaries","Phase 7 journeys and discoverability","Verification only; runtime/manual slots disabled","0 clicks; 107 impressions; position 44.42; EMERGING WINNER","Yes","Gather owner evidence; read-only validation","Content churn; route deletion; redirects; canonical/noindex/sitemap/nav/ad/consent changes; deployment","Full release gate + live parity only if a separately authorized defect fix occurs"
"https://echobuddha.com/learn/buddhist-dictionary/anatta/","Dictionary","DICTIONARY_DEFINITION","https://echobuddha.com/learn/buddhist-dictionary/","Concise linguistic and doctrinal definition of the term in “Anatta Meaning: Non-Self in Buddhism Explained for Beginners”.","indexable","IN SITEMAP","https://echobuddha.com/learn/buddhist-dictionary/anatta/","None","Low; NO_CRITICAL_ISSUE","Editorial harm/scope boundaries","Phase 7 journeys and discoverability","Verification only; runtime/manual slots disabled","No latest Page row","No","Gather owner evidence; read-only validation","Content churn; route deletion; redirects; canonical/noindex/sitemap/nav/ad/consent changes; deployment","Full release gate + live parity only if a separately authorized defect fix occurs"
"https://echobuddha.com/learn/buddhist-dictionary/anicca/","Dictionary","DICTIONARY_DEFINITION","https://echobuddha.com/learn/buddhism-101/what-is-impermanence/","Concise linguistic and doctrinal definition of the term in “Anicca Meaning: Impermanence in Buddhism Explained Simply”.","indexable","IN SITEMAP","https://echobuddha.com/learn/buddhist-dictionary/anicca/","None","Low; NO_CRITICAL_ISSUE","Editorial harm/scope boundaries","Phase 7 journeys and discoverability","Verification only; runtime/manual slots disabled","No latest Page row","No","Gather owner evidence; read-only validation","Content churn; route deletion; redirects; canonical/noindex/sitemap/nav/ad/consent changes; deployment","Full release gate + live parity only if a separately authorized defect fix occurs"
"https://echobuddha.com/learn/buddhist-dictionary/compassion/","Dictionary","DICTIONARY_DEFINITION","https://echobuddha.com/articles/compassion-in-buddhism-beginner-guide/","Concise linguistic and doctrinal definition of the term in “Compassion Meaning in Buddhist Wisdom”.","indexable","IN SITEMAP","https://echobuddha.com/learn/buddhist-dictionary/compassion/","None","Low; NO_CRITICAL_ISSUE","Editorial harm/scope boundaries","Phase 7 journeys and discoverability","Verification only; runtime/manual slots disabled","No latest Page row","No","Gather owner evidence; read-only validation","Content churn; route deletion; redirects; canonical/noindex/sitemap/nav/ad/consent changes; deployment","Full release gate + live parity only if a separately authorized defect fix occurs"
"https://echobuddha.com/learn/buddhist-dictionary/dhamma/","Dictionary","PRIMARY_PILLAR","https://echobuddha.com/learn/buddhist-dictionary/dhamma/","A narrower explanation, misconception, or example set specific to “Dhamma Meaning: Buddhist Teaching and Truth”.","indexable","IN SITEMAP","https://echobuddha.com/learn/buddhist-dictionary/dhamma/","None","Low; NO_CRITICAL_ISSUE","Editorial harm/scope boundaries","Phase 7 journeys and discoverability","Verification only; runtime/manual slots disabled","0 clicks; 67 impressions; position 49.16; HIGH-IMPRESSION / LOW-RANK OPPORTUNITY","No","Gather owner evidence; read-only validation","Content churn; route deletion; redirects; canonical/noindex/sitemap/nav/ad/consent changes; deployment","Full release gate + live parity only if a separately authorized defect fix occurs"
"https://echobuddha.com/learn/buddhist-dictionary/dukkha/","Dictionary","DICTIONARY_DEFINITION","https://echobuddha.com/learn/four-noble-truths/","Concise linguistic and doctrinal definition of the term in “Dukkha Meaning: Suffering and Unsatisfactoriness in Buddhism”.","indexable","IN SITEMAP","https://echobuddha.com/learn/buddhist-dictionary/dukkha/","None","Low; NO_CRITICAL_ISSUE","Editorial harm/scope boundaries","Phase 7 journeys and discoverability","Verification only; runtime/manual slots disabled","No latest Page row","No","Gather owner evidence; read-only validation","Content churn; route deletion; redirects; canonical/noindex/sitemap/nav/ad/consent changes; deployment","Full release gate + live parity only if a separately authorized defect fix occurs"
"https://echobuddha.com/learn/buddhist-dictionary/","Learn hubs","HUB","https://echobuddha.com/learn/buddhist-dictionary/","Orientation, selection, and meaningful navigation across the Buddhist Dictionary cluster.","indexable","IN SITEMAP","https://echobuddha.com/learn/buddhist-dictionary/","None","Low; NO_CRITICAL_ISSUE","Editorial harm/scope boundaries","Phase 7 journeys and discoverability","Verification only; runtime/manual slots disabled","No latest Page row","No","Gather owner evidence; read-only validation","Content churn; route deletion; redirects; canonical/noindex/sitemap/nav/ad/consent changes; deployment","Full release gate + live parity only if a separately authorized defect fix occurs"
"https://echobuddha.com/learn/buddhist-dictionary/karma/","Dictionary","DICTIONARY_DEFINITION","https://echobuddha.com/learn/buddhism-101/what-is-karma-in-buddhism/","Concise linguistic and doctrinal definition of the term in “Karma Meaning in Buddhism: Intention, Action, and Consequences”.","indexable","IN SITEMAP","https://echobuddha.com/learn/buddhist-dictionary/karma/","None","Low; NO_CRITICAL_ISSUE","Editorial harm/scope boundaries","Phase 7 journeys and discoverability","Verification only; runtime/manual slots disabled","No latest Page row","No","Gather owner evidence; read-only validation","Content churn; route deletion; redirects; canonical/noindex/sitemap/nav/ad/consent changes; deployment","Full release gate + live parity only if a separately authorized defect fix occurs"
"https://echobuddha.com/learn/buddhist-dictionary/karuna/","Dictionary","DICTIONARY_DEFINITION","https://echobuddha.com/articles/compassion-in-buddhism-beginner-guide/","Concise linguistic and doctrinal definition of the term in “Karuna Meaning: Compassion in Buddhism”.","indexable","IN SITEMAP","https://echobuddha.com/learn/buddhist-dictionary/karuna/","None","Low; NO_CRITICAL_ISSUE","Editorial harm/scope boundaries","Phase 7 journeys and discoverability","Verification only; runtime/manual slots disabled","No latest Page row","No","Gather owner evidence; read-only validation","Content churn; route deletion; redirects; canonical/noindex/sitemap/nav/ad/consent changes; deployment","Full release gate + live parity only if a separately authorized defect fix occurs"
"https://echobuddha.com/learn/buddhist-dictionary/metta/","Dictionary","PRIMARY_PILLAR","https://echobuddha.com/learn/buddhist-dictionary/metta/","A narrower explanation, misconception, or example set specific to “Metta Meaning: Loving-Kindness in Buddhism”.","indexable","IN SITEMAP","https://echobuddha.com/learn/buddhist-dictionary/metta/","None","VERIFIED_AUTHORITATIVE_LINKS_AND_BOUNDARIES; NO_CRITICAL_ISSUE","Editorial harm/scope boundaries","Phase 7 journeys and discoverability","Verification only; runtime/manual slots disabled","0 clicks; 9 impressions; position 76.33; EARLY DISCOVERY","No","Gather owner evidence; read-only validation","Content churn; route deletion; redirects; canonical/noindex/sitemap/nav/ad/consent changes; deployment","Full release gate + live parity only if a separately authorized defect fix occurs"
"https://echobuddha.com/learn/buddhist-dictionary/mindfulness/","Dictionary","DICTIONARY_DEFINITION","https://echobuddha.com/learn/buddhism-101/what-is-mindfulness/","Concise linguistic and doctrinal definition of the term in “Mindfulness Meaning in Buddhist Practice”.","indexable","IN SITEMAP","https://echobuddha.com/learn/buddhist-dictionary/mindfulness/","None","Low; NO_CRITICAL_ISSUE","Editorial harm/scope boundaries","Phase 7 journeys and discoverability","Verification only; runtime/manual slots disabled","No latest Page row","No","Gather owner evidence; read-only validation","Content churn; route deletion; redirects; canonical/noindex/sitemap/nav/ad/consent changes; deployment","Full release gate + live parity only if a separately authorized defect fix occurs"
"https://echobuddha.com/learn/buddhist-dictionary/nirvana/","Dictionary","DICTIONARY_DEFINITION","https://echobuddha.com/learn/buddhist-dictionary/","Concise linguistic and doctrinal definition of the term in “Nirvana Meaning in Buddhism Explained Simply”.","indexable","IN SITEMAP","https://echobuddha.com/learn/buddhist-dictionary/nirvana/","None","Low; NO_CRITICAL_ISSUE","Editorial harm/scope boundaries","Phase 7 journeys and discoverability","Verification only; runtime/manual slots disabled","No latest Page row","No","Gather owner evidence; read-only validation","Content churn; route deletion; redirects; canonical/noindex/sitemap/nav/ad/consent changes; deployment","Full release gate + live parity only if a separately authorized defect fix occurs"
